"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13"
403.01039652,68.0,0.0,188.0,29.0,36.0,26.0,152.0,3.0,36.0,26.0,6.0,0.0
462.196921524,80.0,0.0,203.0,35.0,49.0,31.0,154.0,4.0,47.0,31.0,2.0,0.0
442.738225947,76.0,0.0,185.0,39.0,37.0,36.0,148.0,3.0,35.0,36.0,5.0,0.0
427.917438778,73.0,0.0,168.0,32.0,41.0,27.0,127.0,5.0,41.0,27.0,5.0,0.0
511.414194386,90.0,0.0,186.0,32.0,54.0,28.0,132.0,4.0,53.0,28.0,9.0,0.0
353.604036454,58.0,0.0,184.0,19.0,45.0,14.0,139.0,5.0,42.0,14.0,2.0,0.0
402.633268375,68.0,0.0,174.0,22.0,47.0,18.0,127.0,4.0,45.0,18.0,5.0,0.0
417.482759547,71.0,0.0,196.0,26.0,46.0,22.0,150.0,4.0,45.0,22.0,4.0,0.0
451.971147899,78.0,0.0,171.0,36.0,43.0,33.0,128.0,3.0,42.0,33.0,3.0,0.0
397.985244643,67.0,0.0,164.0,34.0,26.0,34.0,138.0,0.0,26.0,34.0,7.0,0.0
461.981606704,80.0,0.0,197.0,40.0,37.0,38.0,160.0,2.0,35.0,38.0,7.0,0.0
422.753387693,72.0,0.0,184.0,36.0,37.0,30.0,147.0,6.0,36.0,30.0,6.0,0.0
467.404433894,81.0,0.0,176.0,41.0,39.0,34.0,137.0,7.0,39.0,34.0,8.0,0.0
422.738845796,72.0,0.0,190.0,29.0,43.0,24.0,147.0,5.0,43.0,24.0,5.0,0.0
422.987594806,72.0,0.0,171.0,34.0,38.0,32.0,133.0,2.0,35.0,32.0,5.0,0.0
378.582139755,63.0,0.0,181.0,28.0,38.0,23.0,143.0,5.0,36.0,23.0,4.0,0.0
432.552328228,74.0,0.0,169.0,24.0,48.0,24.0,121.0,0.0,46.0,24.0,4.0,0.0
339.021801525,55.0,0.0,157.0,21.0,30.0,19.0,127.0,2.0,30.0,19.0,6.0,0.0
427.878604684,73.0,0.0,177.0,33.0,37.0,27.0,140.0,6.0,37.0,27.0,9.0,0.0
432.643833348,74.0,0.0,166.0,27.0,41.0,24.0,125.0,3.0,40.0,24.0,10.0,0.0
