"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13"
402.612122753,9105.0,7534.0,1831.0,340.0,1347.0,266.0,484.0,74.0,1122.0,266.0,183.0,0.0
400.851046507,8874.0,7359.0,1795.0,321.0,1361.0,243.0,434.0,78.0,1106.0,243.0,166.0,0.0
407.052372774,9071.0,7516.0,1811.0,357.0,1362.0,282.0,449.0,75.0,1125.0,282.0,148.0,0.0
410.125827634,9142.0,7546.0,1800.0,376.0,1336.0,304.0,464.0,72.0,1110.0,304.0,182.0,0.0
412.736324981,9135.0,7559.0,1836.0,313.0,1376.0,244.0,460.0,69.0,1141.0,244.0,191.0,0.0
402.568507081,9055.0,7537.0,1764.0,342.0,1303.0,270.0,461.0,72.0,1054.0,270.0,194.0,0.0
405.700736496,9129.0,7540.0,1762.0,355.0,1354.0,285.0,408.0,70.0,1122.0,285.0,182.0,0.0
408.786661755,9175.0,7591.0,1810.0,382.0,1364.0,297.0,446.0,85.0,1105.0,297.0,182.0,0.0
407.2911336,8993.0,7503.0,1793.0,313.0,1330.0,247.0,463.0,66.0,1067.0,247.0,176.0,0.0
409.409024933,8967.0,7397.0,1824.0,327.0,1342.0,258.0,482.0,69.0,1108.0,258.0,204.0,0.0
403.302193947,9156.0,7587.0,1831.0,345.0,1352.0,264.0,479.0,81.0,1104.0,264.0,201.0,0.0
405.06624547,9086.0,7524.0,1813.0,350.0,1359.0,270.0,454.0,80.0,1106.0,270.0,186.0,0.0
407.945917723,9121.0,7528.0,1814.0,347.0,1355.0,266.0,459.0,81.0,1114.0,266.0,213.0,0.0
406.10741725,8903.0,7411.0,1728.0,341.0,1326.0,272.0,402.0,69.0,1071.0,272.0,149.0,0.0
409.506704639,8977.0,7472.0,1812.0,348.0,1324.0,262.0,488.0,86.0,1051.0,262.0,192.0,0.0
402.616566326,9086.0,7561.0,1753.0,369.0,1310.0,291.0,443.0,78.0,1075.0,291.0,159.0,0.0
406.946281664,9188.0,7617.0,1829.0,339.0,1378.0,274.0,451.0,65.0,1112.0,274.0,185.0,0.0
404.39941761,8926.0,7375.0,1794.0,357.0,1309.0,280.0,485.0,77.0,1085.0,280.0,186.0,0.0
406.309763548,8938.0,7487.0,1710.0,320.0,1271.0,257.0,439.0,63.0,1028.0,257.0,166.0,0.0
411.890140717,9109.0,7557.0,1827.0,328.0,1373.0,253.0,454.0,75.0,1133.0,253.0,166.0,0.0
404.624005668,8942.0,7376.0,1829.0,325.0,1388.0,249.0,441.0,76.0,1133.0,249.0,184.0,0.0
404.550757335,9029.0,7427.0,1888.0,345.0,1429.0,273.0,459.0,72.0,1147.0,273.0,182.0,0.0
410.841722207,9201.0,7548.0,1884.0,379.0,1430.0,301.0,454.0,78.0,1175.0,301.0,177.0,0.0
414.494864541,9303.0,7612.0,1923.0,390.0,1459.0,306.0,464.0,84.0,1195.0,306.0,190.0,0.0
411.69685405,9045.0,7458.0,1857.0,331.0,1387.0,268.0,470.0,63.0,1128.0,268.0,191.0,0.0
403.592192568,9122.0,7517.0,1839.0,358.0,1371.0,291.0,468.0,67.0,1121.0,291.0,193.0,0.0
401.600038619,8914.0,7405.0,1788.0,357.0,1312.0,277.0,476.0,80.0,1058.0,277.0,174.0,0.0
407.026686594,9025.0,7484.0,1799.0,345.0,1337.0,260.0,462.0,85.0,1083.0,260.0,198.0,0.0
405.409786738,8849.0,7414.0,1684.0,317.0,1259.0,241.0,425.0,76.0,1033.0,241.0,161.0,0.0
414.593106538,9262.0,7722.0,1822.0,347.0,1342.0,277.0,480.0,70.0,1088.0,277.0,175.0,0.0
404.159988393,9123.0,7554.0,1830.0,353.0,1367.0,269.0,463.0,84.0,1112.0,269.0,188.0,0.0
402.436527661,8940.0,7401.0,1779.0,337.0,1352.0,264.0,427.0,73.0,1112.0,264.0,163.0,0.0
405.939057972,9039.0,7562.0,1744.0,311.0,1336.0,243.0,408.0,68.0,1081.0,243.0,153.0,0.0
408.873741503,9075.0,7502.0,1805.0,333.0,1370.0,254.0,435.0,79.0,1137.0,254.0,182.0,0.0
