"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13"
532.714146731,8978.0,7437.0,2195.0,374.0,1266.0,340.0,929.0,34.0,978.0,340.0,223.0,0.0
534.359027598,9057.0,7560.0,2214.0,369.0,1274.0,315.0,940.0,54.0,985.0,315.0,197.0,0.0
537.8155074,9018.0,7461.0,2168.0,379.0,1303.0,344.0,865.0,35.0,1025.0,344.0,188.0,0.0
527.243567574,8895.0,7332.0,2252.0,374.0,1304.0,337.0,948.0,37.0,980.0,337.0,246.0,0.0
533.371201589,9181.0,7543.0,2281.0,413.0,1357.0,366.0,924.0,47.0,1053.0,366.0,219.0,0.0
529.441818375,8893.0,7399.0,2154.0,348.0,1247.0,327.0,907.0,21.0,977.0,327.0,190.0,0.0
535.426827284,8991.0,7463.0,2172.0,361.0,1273.0,328.0,899.0,33.0,1000.0,328.0,200.0,0.0
541.926066864,9051.0,7419.0,2230.0,414.0,1310.0,373.0,920.0,41.0,1014.0,373.0,245.0,0.0
534.515014624,9186.0,7536.0,2328.0,419.0,1341.0,375.0,987.0,44.0,1057.0,375.0,218.0,0.0
528.910705989,8922.0,7368.0,2173.0,397.0,1306.0,364.0,867.0,33.0,997.0,364.0,193.0,0.0
534.198835368,9167.0,7602.0,2283.0,368.0,1349.0,330.0,934.0,38.0,1039.0,330.0,196.0,0.0
534.951556264,9039.0,7404.0,2321.0,435.0,1308.0,390.0,1013.0,45.0,999.0,390.0,246.0,0.0
538.663544031,9152.0,7643.0,2196.0,374.0,1252.0,325.0,944.0,49.0,964.0,325.0,220.0,0.0
527.662005499,9057.0,7447.0,2249.0,395.0,1296.0,357.0,953.0,38.0,1023.0,357.0,230.0,0.0
528.79521595,8967.0,7448.0,2206.0,338.0,1283.0,297.0,923.0,41.0,1022.0,297.0,200.0,0.0
533.345766669,9114.0,7487.0,2349.0,383.0,1373.0,347.0,976.0,36.0,1067.0,347.0,213.0,0.0
532.805269239,8916.0,7354.0,2235.0,383.0,1292.0,349.0,943.0,34.0,1001.0,349.0,212.0,0.0
536.402257179,9044.0,7535.0,2153.0,387.0,1248.0,355.0,905.0,32.0,950.0,355.0,204.0,0.0
530.719294491,9123.0,7525.0,2291.0,381.0,1349.0,347.0,942.0,34.0,1046.0,347.0,205.0,0.0
530.30357419,9110.0,7586.0,2249.0,366.0,1266.0,341.0,983.0,25.0,937.0,341.0,246.0,0.0
534.000999036,9103.0,7531.0,2260.0,390.0,1314.0,346.0,946.0,44.0,992.0,346.0,234.0,0.0
